position_id,party_id,statement_id,position_label,position_numeric,source_type,text_snippet,source_link
EUP0272,PES,20,Completely disagree,-2,Older European election manifestos,"The Euro should make a significant contribution to promoting sustainable growth, low inflation and high levels of employment. It is in the interests of all Member States, whether members of the single currency or not, that the Euro is a success. A sound Euro will protect Europe against the destabilising pressures of currency speculation, allow for lower interest rates and contribute to a reformed and more stable financial world system. It will also reduce costs for business, improve competition, and increase the purchasing power of the consumer through greater price stability.",1999 PES manifesto
EUP0273,PES,21,Completely agree,2,2024 EP election manifesto of the party,"It is time for a permanent EU investment capacity and an ambitious European budget. In cases of crisis, the EU should support Member States against unemployment with a complementary unemployment reinsurance mechanism, learning the lessons from the pandemic.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0274,PES,22,Tend to agree,1,2024 EP election manifesto of the party,"We want to support farmers’ incomes and jobs, while protecting them from unfair competition from third countries and price speculation and enabling fair prices in the value chain. We want to secure that farmers are able to provide healthy and aff ordable food for all and improve food production by embracing sustainable farming and fishing. Our fight for the Green Deal is also a fight to improve the lives of farmers.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0275,PES,23,Completely agree,2,2024 EP election manifesto of the party,The EU must speak with one voice in foreign policy matters. and move towards more majority decisions in certain policy matters. (...) We need to strengthen the diplomatic and political role of the EU on the global scene with a strong European External Action Service to defend EU values and interests.,https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0276,PES,24,Tend to agree,1,Other programmatic and official party documentation,"Key proposal: Finalise the adoption of the Pact on Migration and Asylum, for a fair, safe, sustainable, and predictable approach to asylum and migration, based on protecting the individual right to asylum ensuring safeguards of people’s rights, high standards of protections and solidarity between Member States, particularly in the form of relocation.(...)The common EU asylum and migration system must be based on true solidarity and shared responsibility (...).It is crucial to have a common predictable and reliable framework for search and rescue, including rapid disembarkation in a place of safety.",https://pes.eu/wp-content/uploads/2023/11/Resolution_EN_final.pdf
EUP0277,PES,25,Completely agree,2,2024 EP election manifesto of the party,"In an increasingly insecure world, the EU must take greater responsibility for its own security and defence. We will implement a strong European Common Security and Defence Policy that complements NATO.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0278,PES,26,Tend to agree,1,2024 EP election manifesto of the party,"Europe must off er fair and respectful procedures, safe and legal pathways, the right to asylum and protection, and humane and decent reception conditions that respect our values and laws. (...) We will fight against traffickers and smugglers. (...) We will ensure that the EU’s external borders are strengthened, managed and controlled effectively, while protecing the safety and rights of people.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0279,PES,27,Completely agree,2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","On the road to climate neutrality: PES welcomes agreement on zero-emission cars by 2035. (...) The Party of European Socialists (PES) welcomes the political agreement reached last night on the Commission proposal for zero-emission road mobility, part of the Fit for 55 package.",https://pes.eu/environment/on-the-road-to-climate-neutrality-pes-welcomes-agreement-on-zero-emission-cars-by-2035/
EUP0280,PES,28,Completely agree,2,2024 EP election manifesto of the party,"We maintain our unwavering support for Ukraine, providing political, humanitarian, fi nancial and military assistance for as long as needed. Our ultimate goals are to support Ukraine in restoring its territorial integrity and achieve a just and sustainable peace.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0281,PES,29,Completely agree,2,2024 EP election manifesto of the party,"We need to empower the European Parliament and the European Commission with tools to safeguard our democracy, strengthen our economy, protect our environment and our social model.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0282,PES,30,Completely agree,2,2024 EP election manifesto of the party,"Enlargement must go hand in hand with a serious assessment of what reforms of the EU architecture are needed, for a more efficient and democratic Europe that is more transparent and closer to its citizens. On this basis, we will use the next parliamentary term to strengthen the EU’s capacity to act in an enlarged Union, with targeted Treaty changes.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0283,PES,31,Tend to agree,1,2024 EP election manifesto of the party,We […] want to move towards the extension of qualified majority voting in specific tax matters. (...) The EU must speak with one voice in foreign policy matters and move towards more majority decisions in certain policy matters.,https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0284,PES,32,Tend to agree,1,2024 EP election manifesto of the party,"We welcome the start of EU membership negotiations with Ukraine, Moldova, and Bosnia and Herzegovina, and we support the European aspirations of Georgia. Continue supporting the enlargement process through targeted fi nancial and technical support to reforms in candidate countries.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0285,PES,33,Completely agree,2,2024 EP election manifesto of the party,"We want clear rules and sanctions, using all available tools to ensure that no EU funding reaches autocratic governments.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0286,PES,34,Completely agree,2,2024 EP election manifesto of the party,We support an international peace conference to achieve an equitable two-state solution between Israelis and Palestinians that respects the rights and duties of the two peoples.,https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0287,PES,35,Completely agree,2,Other programmatic and official party documentation,"At the height of the pandemic, we adapted to the impact that this extraordinary crisis had on public finances. We pushed for the activation of the general escape clause of the Stability and Growth Pact, allowing us to overcome the Covid-19 crisis successfully. This temporary option must be kept on the table for exceptional crises in the future. - CODING ARGUED BY PES THROUGH FEEDBACK",https://pes.eu/wp-content/uploads/2023/11/Resolution_EN_final.pdf
EUP0288,PES,36,Tend to agree,1,2024 EP election manifesto of the party,"We support the development of the European defence industry through targeted and smarter spending, greater joint procurements of defence products, closer cooperation in intelligence and further collaboration in cybersecurity and the protection of critical infrastructure.",https://pes.eu/wp-content/uploads/2023/11/Resolution_EN_final.pdf
EUP0289,ID,1,Tend to disagree,-1,Other programmatic and official party documentation,"Housing, like any other expenditure, costs something. If such housing is organized centrally by the state, who pays for it? Instead of letting each person work hard to improve their living conditions, should the government collect everything from their work to the state with taxes?",https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1696328253/ID_Group_Plenary_Booklet_38.pdf?1696328253
EUP0290,ID,2,No opinion,,,,
EUP0291,ID,3,Tend to agree,1,Other programmatic and official party documentation,"We should embrace a more market-oriented approach, one that fosters economic growth with lower taxes and an economy friendly environment.",https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1696328253/ID_Group_Plenary_Booklet_38.pdf?1696328253
EUP0292,ID,4,No opinion,,,,
EUP0293,ID,5,No opinion,,,,
EUP0294,ID,6,No opinion,,,,
EUP0295,ID,7,No opinion,,,,
EUP0296,ID,8,No opinion,,,,
EUP0297,ID,9,Tend to agree,1,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","We have reaffirmed the importance of the identity of our nations The ID Group aims to safeguard the identity of the citizens and nations in Europe. The right to control, regulate and limit immigration is a fundamental principle shared by the Members of the Group European civilisation, its Christian heritage and national identities should be protected and embraced.",https://www.idgroup.eu/study_days_2021_trieste_ljubljana https://assets.nationbuilder.com/idgroup/pages/54/attachments/original/1673443377/NEW_ID_Statutes__EN_11.2022.pdf?1673443377
EUP0298,ID,10,Neutral,0,Other programmatic and official party documentation,"Legally, the report claims abortion is part of a compendium of sexual and reproductive rights that are inalienable human rights. This demand puts Member States at risk since sovereign-made political choices, such as the right to determine its own criminal and family law, could be overruled by the courts.",https://d3n8a8pro7vhmx.cloudfront.net/idgroup/pages/1636/attachments/original/1637579157/ID_Group_-_Plenary_Booklet_10_-_23-24_June_2021.pdf?1637579157
EUP0299,ID,11,Completely agree,2,Other programmatic and official party documentation,"ID-party rejects any proposal to weaken a migration policy based on strict control of the external borders and denounces the presence of illegal migrants, who threaten labour conditions and foster social conflicts and strongly opposes the migration propaganda narrative aimed at convincing the public of the economic benefits of mass immigration without considering the related social and security costs. Migrants must not be sent on a journey across the Mediterranean that is dangerous for those who undertake it, harmful for those who receive them, and which only benefits the criminal business that constantly earn money from immigration. In light of the worrying situation created by the influx of illegal migrants to Lampedusa, the ID Group calls for a complete overhaul of EU migration policies, namely the proper implementation of a rigorous asylum policy in accordance with international law, while blocking illegal immigration, ensuring effective border controls, and enforcing an adequate repatriation policy. We have a duty to protect the rights of ordinary citizens and to prevent people from making the perilous journey across the Mediterranean. The only way this can be done is by: opening asylum application centres outside Europe - no asylum applications shall be lodged within EU borders; shifting the focus of the common European asylum system from migrants to refugees; insisting on a policy of regional placement of refugees close to their countries of origin - asylum centres should be opened in third countries; making funding to third countries conditional upon the effective implementation of return and readmission agreements; ensuring that those illegally residing in Europe are returned to their country of origin; removing all pull-factors that make Europe an attractive destination for economic opportunists, and blocking all illegal immigration while ensuring effective border controls (“no-way policy”).",https://id-party.eu/program https://www.idgroup.eu/stop_the_business_of_illegal_immigration https://www.idgroup.eu/lampedusa
EUP0300,ID,12,Completely disagree,-2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","While the EU is discussing ""equality"", it is actually promoting new forms of discrimination and inequality. We strongly oppose such quotas, since they assume that women are not able to pursue a career and reach their career goals out of their own capabilities and skills.",https://d3n8a8pro7vhmx.cloudfront.net/idgroup/pages/1636/attachments/original/1637579155/ID_Group_-_Plenary_Booklet_9_-_7-10_June_2021.pdf?1637579155
EUP0301,ID,13,Completely disagree,-2,Other programmatic and official party documentation,"The conference represents a departure from free-market solutions and it pushes an environmental agenda that places an extreme burden on business and individuals alike. The goals put forward at conferences like these are completely unattainable and are light years away from the realities of everyday life faced by ordinary citizens. These citizens cannot afford to put up solar panels, or buy electric cars. We should not force farmers to stop producing food. Climatic changes have happened all throughout history, and mankind must think quite a lot of itself if it truly believes that we are the ones causing these changes. The fact that fewer women work in these fields does not prove that women are discriminated against in this field.",https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1702377112/ID_Group_Plenary_Booklet_41.pdf?1702377112
EUP0302,ID,14,Completely disagree,-2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","However, although in principle some of the goals for climate and biodiversity protection could be supported, the practical implementation of this project has proved disastrous. Ambition has turned into wishful thinking and pragmatism has been replaced by an ideology that has produced unattainable rules and goals. These goals come with very high costs in economic terms, sustained entirely by European citizens. The emission reduction targets set forth are entirely unrealistic, and the mandatory transition to renewable energy sources is unachievable within the given timeframe. This presents the risk of further outsourcing to countries with less stringent environmental regulations, with minimal overall environmental benefit.",https://www.idgroup.eu/nature_restoration_law https://www.idgroup.eu/green_deal_zanni
EUP0303,ID,15,No opinion,,,,
EUP0304,ID,16,No opinion,,,,
EUP0305,ID,17,No opinion,,,,
EUP0306,ID,18,Completely disagree,-2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","The EU should go back to its original role, as an institution facilitating cooperation and the increase of the economic growth, whilst protecting our business environment. The Group is opposed to any attempt to impose a eurozone budget and direct EU taxes.",https://www.idgroup.eu/less_bureaucracy_for_stronger_business https://assets.nationbuilder.com/idgroup/pages/54/attachments/original/1673443377/NEW_ID_Statutes__EN_11.2022.pdf?1673443377
EUP0307,ID,19,No opinion,,,,
EUP0308,ID,20,Completely agree,2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","The Eurozone is a construction error. With the European Semester, the Union wants to cover up this error. It wants to take control over the fiscal policies of the Member States and push its green agenda. This is increasingly destroying national autonomy. If we want jobs back on our shores, if we want jobs, if we want innovative business, if want Europe to become economically great again, we have to free it from the regulatory and monetary shackles of the EU and its single currency.",https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1678784311/ID_Group_Plenary_Booklet_32.pdf?1678784311 https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1676360993/ID_Group_Plenary_Booklet_31.pdf?1676360993
EUP0309,ID,21,No opinion,,,,
EUP0310,ID,22,Completely agree,2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","Nowadays in Europe, this sector is under the microscope because of its emission and has to respect some constraints that extra-EU competitors do not have, with the consequence of an economic disadvantage to our farmers and agricultural industries. French and European farmers can rely on us oppose these free trade agreements that are destroying our agricultural sectors.",https://www.idgroup.eu/green_crusade https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1709049265/ID_Group_Plenary_Booklet_44.pdf?1709049265
EUP0311,ID,23,Tend to disagree,-1,Other programmatic and official party documentation,"The reality is that a common EU foreign and security policy is impossible, because of divergent national and geopolitical interests, but also because of diverse historical ties and experiences. Despite this, EU federalists are now calling for the Council (the foreign-affairs decisionmaking body where every Member State is represented) to move from unanimity voting to a system of weighted majority voting (so-called qualified majority voting). However, this will completely undermine the national interests of Member States and will further erode their sovereignty.",https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1645020406/ID_Group_Plenary_Booklet_19.pdf?1645020406
EUP0312,ID,24,Completely disagree,-2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","The recent crisis at the Spanish border once again illustrated the need for effective border control at the EU’s external borders. However, instead of bolstering border protection, the call is for more “solidarity” between the Member States. In this case, “solidarity” is the code word for forcing other Member States to take their “share” of illegal migrants and refugees who have entered the EU through external-border Member States.",https://d3n8a8pro7vhmx.cloudfront.net/idgroup/pages/1636/attachments/original/1637579157/ID_Group_-_Plenary_Booklet_10_-_23-24_June_2021.pdf?1637579157
EUP0313,ID,25,Completely disagree,-2,Other programmatic and official party documentation,"Finally, the European Defence Fund undermines the independence of the Member States in an area of sovereignty: our armies and their military resources. The military autonomy of the Union that would be the corollary cannot be achieved in the absence of a genuine single European diplomacy.",https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1649233714/ID_Group_Plenary_Booklet_21.pdf?1649233714
EUP0314,ID,26,Tend to disagree,-1,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","Every country is primarily illegal solely responsible for securing its borders. If some European countries wish to collaborate, there is no need for the EU. There are no EU borders. Only sovereign national states have borders. As Frontex is responsible for protecting our external borders, it is essential to give a sufficient budget to carry out this task effectively.",https://d3n8a8pro7vhmx.cloudfront.net/idgroup/pages/1636/attachments/original/1637579157/ID_Group_-_Plenary_Booklet_10_-_23-24_June_2021.pdf?1637579157 https://assets.nationbuilder.com/idgroup/pages/1637/attachments/original/1683637237/ID_Group_Plenary_Booklet_34.pdf?1683637237
EUP0315,ID,27,Completely disagree,-2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","The list of poor choices is very long; it ranges from the onerous transition from internal combustion engines to electric cars that is already benefiting the Chinese market and leading to disastrous job losses throughout Europe,",https://www.idgroup.eu/nature_restoration_law
EUP0316,ID,28,Completely agree,2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","The European Parliament will hold an extraordinary plenary session on Tuesday 1 March, during which a resolution on ""Russian aggression against Ukraine"" will be put to a vote. It should be an opportunity for the political forces in this Parliament to unite to denounce Russian aggression and support the Ukrainian people. The ID Group had already associated itself, during inter-group negotiations over the weekend, with the Parliament's resolution.",https://www.idgroup.eu/press_release_ukraine
EUP0317,ID,29,Completely disagree,-2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","[...] the European Parliament is once more pushing to fundamentally alter the landscape of our nations, demanding they surrender even more power to the ever-encroaching grasp of the European Union. Under the guise of responding to challenges and crises, a motion calling for an amendment to the Treaties aims to reshape the Union and enhance its capacity to act. However, what it truly contains is an unprecedented power grab by the EU, undermining the principle of unanimity, democratic legitimacy, and accountability.",https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1700575948/ID_Group_Plenary_Booklet_40.pdf?1700575948
EUP0318,ID,30,Completely disagree,-2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","The EU should go back to its original role, as an institution facilitating cooperation and the increase of the economic growth, whilst protecting our business environment. They advocate voluntary cooperation between sovereign European nations, and therefore reject any further evolution toward a European superstate. The Members of the ID Group acknowledge that the nation state is the highest possible level in which democracy can fully function. They oppose any new transfer of power from the nations to the EU. Member States have the right to take back parts of the sovereignty they lost to the EU. No new competences should be transferred to the EU. The Group will oppose any extension of policy areas where the Member States’ veto right would no longer apply.",https://www.idgroup.eu/less_bureaucracy_for_stronger_business https://assets.nationbuilder.com/idgroup/pages/54/attachments/original/1673443377/NEW_ID_Statutes__EN_11.2022.pdf?1673443377
EUP0319,ID,31,Completely disagree,-2,Other programmatic and official party documentation,Reaffirms that European cooperation must continue on a free and voluntary basis and cannot be replaced by a so-called qualified majority. Member States have the right to take back parts of the sovereignty they lost to the EU. No new competences should be transferred to the EU. The Group will oppose any extension of policy areas where the Member States’ veto right would no longer apply.,https://id-party.eu/program https://assets.nationbuilder.com/idgroup/pages/54/attachments/original/1673443377/NEW_ID_Statutes__EN_11.2022.pdf?1673443377
EUP0320,ID,32,No opinion,,,,
EUP0321,ID,33,Completely disagree,-2,Other programmatic and official party documentation,The European Union has also definitively embarked on the path of open warfare against its own member states under the new-speak name of ‘Rule of Law’ and the so-called 'conditionality mechanism' that withholds European funds from member states that deviate from the aforementioned unitary state strategy.,https://id-party.eu/program
EUP0322,ID,34,No opinion,,,,
EUP0323,ID,35,Tend to disagree,-1,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)",Remember the COVID crisis where the EU took away the citizens’ liberties and where the Commission lacked transparency in its approach to say the least.,https://assets.nationbuilder.com/idgroup/pages/45/attachments/original/1662981951/ID_Group_Plenary_Booklet_25_-_FINAL.pdf?1662981951
EUP0324,ID,36,Neutral,0,,,
EUP0325,EPP,1,No opinion,,,,
EUP0326,EPP,2,No opinion,,,,
EUP0327,EPP,3,No opinion,,,,
EUP0328,EPP,4,No opinion,,,,
EUP0329,EPP,5,No opinion,,2024 EP election manifesto of the party,"An ageing society presents challenges, but we also see many opportunities. In an ageing society, we will underpin active and healthy ageing for all generations and further develop the ""silver”, longevity economy. Seniors are increasingly shaping our economies and starting businesses. We want to create the conditions for older people to be able to develop economically by capitalising on the longevity dividend and on their know-how and experience. We want to move from an ageing to a longevity society by empowering older citizens. Entire and equal involvement of older persons who want to stay active on the labour market and in political activities, access to culture, justice, life-long learning, and digital literacy and financial must be ensured. Empowering people so that they are confident in managing their personal finances is key.",Manifesto
EUP0330,EPP,6,No opinion,,,,
EUP0331,EPP,7,Completely agree,2,2024 EP election manifesto of the party,"We continue the fight against all forms of discrimination, opposing racism, intolerance, violence, hate crime and anti-Semitism as well as protecting LGBTQ+ rights and those of minorities.",Manifesto
EUP0332,EPP,8,No opinion,,,,
EUP0333,EPP,9,Completely agree,2,2024 EP election manifesto of the party,"Europe is diverse and nuanced but we have a shared Judeo-Christian culture and heritage. We also share the heritage of Humanism and of the Enlightenment. In the EU, we respect the freedom of belief and conscience and thus the freedom of religion. We must protect our European way of life by preserving our Christian values and our fundamental principles. [...] We invite legal migrants who live with us to become part of our community by integrating themselves and by learning our languages and our values, but we fight the sale of EU citizenship.",Manifesto
EUP0334,EPP,10,Completely disagree,-2,Other programmatic and official party documentation,"Whereas as a consequence of the pandemic a delay or barriers arose in access to sexual and reproductive healthcare, and whereas critical needs for women were postponed, including access to maternity care and safe delivery, availability of contraception, legal abortion and IVF services, and provisions for clinical management in the case of rape; Calls upon all Member States to realize that access to health without discrimination is a fundamental human right, implementing a.o. that all citizens, regardless of age or sex, have equal access to vaccination and that access to sexual and reproductive health is preserved;",Resolution
EUP0335,EPP,11,Tend to agree,1,2024 EP election manifesto of the party,"As the EPP, we are determined to guarantee control over migration and we do so in accordance with international law and in respect of fundamental rights. The guiding principles of our migration policy are humanity and order. We seek a halt to uncontrolled migration so that Europe’s capacity to integrate is not overwhelmed. European Member States, not smugglers, must decide who enters Europe. [...] We are committed to the fundamental right to asylum, but the EU, together with its Member States, must have the right to decide to whom and where is it granted. We will conclude agreements with third countries to ensure that asylum seekers can also be granted protection in a civilised and safe way. We want to implement the concept of safe third countries. Anyone applying for asylum in the EU could also be transferred to a safe third country and undergo the asylum process there. [...] Following the successful implementation of the third country concept, we propose to admit into the EU a quota of people in need of protection through annual humanitarian quotas of vulnerable individuals. This allows us to address both security and integration requirements in the selection process and effectively refuse entry to irregular migrants at our external borders. LOOK AT 29 TOO",Manifesto
EUP0336,EPP,12,Completely agree,2,2024 EP election manifesto of the party,"We are fighting for equal opportunities for women in the labour market. We want to ensure that men and women receive equal pay for equal work. We also want to create a European Workers’ Guarantee for the Digital Market to ensure the rights of workers and the self-employed in the digital age, for instance in the gig economy, while respecting the competences of Member States and empowering social partners. [...] EPPW in particular calls upon the EC to institutionalise gender balanced representation in all decision making in the climate-relevant sectors of transport, energy, agriculture and building, by setting quotas;",Manifesto / Resolution adopted by the EPP Political Assembly on 18 November 2022
EUP0337,EPP,13,Tend to agree,1,Other programmatic and official party documentation,"We must create a system where every citizen and every company saves money and creates additional income if they reduce CO2-emissions. That’s why the EPP supports the plans to expand it to more sectors of the economy and create a new ETS for fuels used in road transport and heating including process heating to progressively cover all fossil-fuel combustion emissions. However, this shall be designed in a way that ensures a gradual introduction, alleviating the immediate pressure on prices for transport and heating and cooling and avoids excessive administrative burden. A robust carbon price should give the necessary signal to the businesses and drive the transformation in the most cost-effective way.[...] We must end the fossil energy subsidies, promote energy efficiency and shift funds to the expansion of renewable and large-scale, low carbon safe and sustainable electricity production, infrastructure and services.",Resolution
EUP0338,EPP,14,Tend to disagree,-1,Other programmatic and official party documentation,"We want a European Energy Union that will lead us into a carbon-neutral and environmentally-friendly future. Member States decide on their specific energy mix. An open and neutral technology approach as guiding principle is a driver for innovation. We do not need a prohibitive Europe but instead an innovative Europe that places the economic, financial and social needs of its citizens at the centre of the future energy supply. We also need to better align our energy transition with local conditions. For example, in the area of energy-efficient home renovations, we will better align investments to help households cope with rising prices and renovation requirements in the next years. We need a strong EU financial arm to back up our net-zero industrial and green ambitions for Europe to be able to compete globally, and to make sure this economic transformation leaves no one behind.",Resolution
EUP0339,EPP,15,No opinion,,,,
EUP0340,EPP,16,No opinion,,,,
EUP0341,EPP,17,Neutral,0,2024 EP election manifesto of the party,"This requires the completion of a Capital Markets Union and a Banking union, the strengthening of the internal market for financial services as well as a sound and predictable fiscal policy that respects the Maastricht criteria.",Manifesto
EUP0342,EPP,18,Neutral,0,2024 EP election manifesto of the party,"This requires the completion of a Capital Markets Union and a Banking union, the strengthening of the internal market for financial services as well as a sound and predictable fiscal policy that respects the Maastricht criteria.",Manifesto
EUP0343,EPP,19,Tend to disagree,-1,2024 EP election manifesto of the party,"Innovation improves people’s lives. Against the advances of China and the US, Europe has a globally competitive advantage: our common values, the social market economy and political stability. As Christian Democrats and the Centre Right, we put the people at the centre. [...] Secondly, the EU must be a leading force in AI. We want to enable, develop and utilise AI, not contain it or hinder it through over-regulation. We want to support research and the development of applications and provide freedom. [...] Thirdly, we want to ensure that AI lives up to ethical standards while supporting innovation and new technologies, harnessing the power of AI to create quality jobs and a better life for our people. Fundamental rights in the digital world must be respected. [...] Fourthly, we want to establish a real innovation union for future technologies by backing European pilot line infrastructure for semiconductor innovations better connecting scientific expertise and creating, for example, scientific centres of excellence such as a CERN for AI and an EU research-computing centre to simplify the exchange and data across Europe.",Manifesto
EUP0344,EPP,20,Completely disagree,-2,2024 EP election manifesto of the party,"The EPP remains fully committed to the euro, for it deepens the single market and enhances unity.",Manifesto
EUP0345,EPP,21,Tend to agree,1,Other programmatic and official party documentation,"The EU budget already provides a significant and stable flow of financing to Member States; this has had for them a stabilising effect. There is, however, a valid case for creating a euro area stabilisation function to complement the national stabilisers in the event of severe asymmetric shocks. Such a function should be developed within the EU framework and could be open to all EU Member States. A European Investment Protection Scheme in the form of a financial instrument and a rainy day fund are two options for consideration. Whatever the instrument, it should not lead to permanent transfers between countries. Nor should it undermine the incentives for sound fiscal policy-making and structural reforms at national level. Also, it must be linked to respect for the rules. [...] We believe that the euro and the European Single Market have delivered great benefits to many European citizens in the past and will remain sources of prosperity and stability in the future. The EPP supports completing the Economic and Monetary Union (EMU) based on the core principles of responsibility, fairness, resilience, flexibility and solidarity. The completion of the Banking Union and protection of national budgets from bailing out financial institutions should be prioritised.",European People’s Party priorities for the Multiannual Financial Framework (MFF) post-2020 / Congress Paper
EUP0346,EPP,22,Tend to agree,1,2024 EP election manifesto of the party,"It is important to support our companies - especially SMEs, farmers and fishers - financially in the transition and to find the best solutions for reducing global emissions. [...] We defend the principle of technological neutrality as well as a policy built on creating incentives for businesses and industry. [...] The CAP 2028-2034 must have a stronger economic pillar and direct payments should serve to secure basic agricultural incomes and offer protection in volatile markets. It must enable a strong and competitive agricultural sector and provide a genuine reward for the diverse services provided by agriculture. [...] European farmers produce the highest standards in the world and these standards must be designed in a way that maintains the competitiveness of European agriculture worldwide. We also consider that adequate and additional funding is necessary to facilitate our farmers’ environmental efforts, incentivise them to operate more sustainable and help them face the consequences of climate change.",Manifesto
EUP0347,EPP,23,Completely agree,2,2024 EP election manifesto of the party,"In the new geopolitical environment, Europe can represent its interests in the world only if it speaks with one voice. Europe is strong when it is able to respond quickly and work with like-minded countries. Our ability to react to global events will determine our success. Europe has to become ready to act in foreign policy. We therefore advocate moving away from the unanimity principle in the field of EU sanctions against totalitarian regimes around the world and towards the Single Market for Defence.",Manifesto
EUP0348,EPP,24,Completely agree,2,Other programmatic and official party documentation,"The principle of solidarity and fair sharing of responsibility, including its financial implications, between the Member States, should govern the asylum and migration system. In this context, the Regulation on Asylum and Migration Management establishes a solidarity mechanism to address situations of migratory pressure. For the EPP Group, it is essential that all Member States contribute, fairly under the solidarity mechanism. The EPP Group is in favour of a mandatory solidarity mechanism with flexible ways to support Member States in need, including through financial contributions, voluntary relocations and other measures.",EPP Group Position Paper on ASYLUM AND MIGRATION
EUP0349,EPP,25,Completely agree,2,2024 EP election manifesto of the party,"We need to establish three steps for European defence. First, we must ramp up our defence industrial base through more investments. [...] We want the next long term budget (MFF) to provide the resources to innovate and meet our military needs. Ultimately, we should create a Single Market for Defence. [...] Second, we must work better together by utilising all available options in the EU Treaties including PESCO and its flagship projects, such as the project on military mobility that supports crucial cross-border military transport. We also need to establish a Commissioner for Security and Defence, who will better coordinate defence issues within the framework of EU competences and promote cooperation, as well as a Defence Council with defence ministers of Member States. [...] Finally, our long-term goal is to develop a true European Defence Union with integrated European forces in the land, sea, cyber and air. These forces should complement national militaries, aligned with NATO's new force model, with a rapid deployment capacity of a permanent and immediately available force.",Manifesto
EUP0350,EPP,26,Completely agree,2,2024 EP election manifesto of the party,"Despite a complete refusal by the extreme right to engage constructively in reducing migration and the reluctance of the left to reduce illegal migration, our priorities are clear. To begin with, we must ensure stronger external borders, with better and more rigorous screening of irregular arrivals. Entry at the EU’s external borders must be electronically monitored in a comprehensive way. This includes structural and technical border protection wherever necessary. We need as soon as possible an effective external border protection in place; otherwise we cannot exclude controls at internal borders. It is crucial to reinforce every measure against human smugglers and traffickers, break their business model and end their impunity. We need increased burden sharing in times of crisis, better-shared responsibilities and strong protection of human rights, with special attention to vulnerable people. We want to transform Frontex into a real European border and coast guard. We will triple Frontex staff to 30,000, equip it with implementing powers as well as a higher budget to purchase modern equipment and enhance its capabilities. We want to guarantee that Frontex officers, together with their national counterparts, have the means to better protect the EU’s external borders. The mandate of Frontex should focus on three priorities: preventing illegal immigration into the EU, helping Member States to secure the EU’s external borders and increasing the return of illegal migrants to their countries. We will actively pursue an agreement on common standards for monitoring our external borders and the funding that is necessary for the implementation of these standards.",Manifesto
